BikeBuyer,Country,Education,Occupation,Gender,MaritalStatus,Home,AveMoSpend,Income,BirthYear,Cars,Child_Home,Child_Total
1,United States,Graduate Degree,Management,M,S,0,100,180408,1960,2,1,1
0,United States,Partial High School,Skilled Manual,M,M,1,75,87686,1954,2,0,3
0,United States,High School,Professional,F,M,1,59,69313,1954,1,1,3
0,United States,Graduate Degree,Management,M,M,1,82,120044,1953,2,0,3
1,Canada,Graduate Degree,Management,F,S,1,51,96858,1953,2,0,3
0,United States,Graduate Degree,Management,M,S,1,77,110392,1953,2,0,3
0,Canada,Graduate Degree,Management,F,S,0,46,83497,1953,2,0,3
0,United States,Graduate Degree,Management,F,S,0,54,107173,1953,2,0,3
0,United States,Partial College,Professional,M,M,1,74,49961,1952,2,0,3
0,United States,Partial College,Professional,F,M,1,45,40317,1952,2,0,3
0,United States,Partial College,Professional,F,M,1,47,44522,1951,2,0,3
0,United States,Partial College,Professional,M,S,0,69,54564,1951,2,0,3
0,United States,Partial College,Professional,F,S,1,41,46721,1951,2,0,4
0,United States,Partial College,Professional,F,S,1,40,45286,1951,2,0,4
0,United States,Partial College,Professional,F,M,1,45,46766,1950,2,0,4
0,United States,Partial College,Professional,F,S,1,46,41316,1950,2,0,4
0,United States,High School,Professional,F,M,1,51,45569,1949,2,0,4
0,United States,High School,Professional,M,M,1,70,56468,1949,2,0,4
0,United States,High School,Professional,M,M,1,74,56468,1949,2,0,4
0,United States,High School,Professional,M,M,1,70,68489,1949,2,0,4
0,United States,High School,Professional,M,M,1,74,68489,1949,2,0,4
0,United States,High School,Professional,M,S,1,67,58589,1949,2,0,4
1,Australia,Bachelors ,Professional,M,M,1,140,86449,1964,3,4,4
1,Australia,Bachelors ,Professional,M,M,1,104,88604,1963,2,2,3
0,Australia,Bachelors ,Professional,F,S,0,49,84791,1963,1,0,0
1,Australia,Bachelors ,Professional,M,S,1,74,101464,1963,1,0,0
0,Australia,Bachelors ,Professional,F,M,1,88,117924,1967,0,3,3
0,Australia,Bachelors ,Professional,F,M,1,85,112192,1967,0,3,3
0,Australia,Bachelors ,Professional,F,M,1,83,115451,1967,0,3,3
1,Australia,Bachelors ,Professional,M,M,1,151,127431,1967,0,4,4
0,Australia,Partial College,Skilled Manual,F,M,1,55,79403,1962,1,0,1
0,Australia,Partial College,Skilled Manual,M,S,1,77,98083,1961,1,0,1
1,Australia,Graduate Degree,Management,F,S,0,52,116544,1966,1,0,0
1,Australia,Partial College,Skilled Manual,M,M,1,78,86167,1960,1,0,1
0,Australia,Bachelors ,Professional,F,M,1,56,82512,1959,1,0,1
0,Australia,Bachelors ,Professional,F,S,1,40,67520,1933,1,0,2
0,Australia,Bachelors ,Professional,M,M,0,86,116209,1965,1,0,0
1,Australia,Bachelors ,Professional,F,M,1,98,96687,1965,4,5,5
1,Australia,Bachelors ,Professional,M,M,1,171,131160,1965,4,5,5
1,Australia,Bachelors ,Professional,M,M,1,166,128007,1965,4,5,5
0,Australia,Bachelors ,Professional,F,S,0,55,98228,1964,1,0,0
0,Australia,Bachelors ,Professional,M,M,1,86,131540,1959,1,0,1
0,Australia,Bachelors ,Professional,F,S,0,49,85495,1963,2,0,0
0,Australia,Partial College,Skilled Manual,F,M,1,53,69559,1962,1,0,1
0,Australia,Partial College,Skilled Manual,M,M,1,79,78417,1962,1,0,1
1,Australia,Bachelors ,Professional,M,M,1,141,102379,1962,2,4,5
1,Australia,Partial College,Skilled Manual,F,M,1,80,61763,1962,2,4,5
1,Australia,Partial College,Skilled Manual,M,M,1,131,78410,1961,3,4,5
0,Australia,Partial College,Skilled Manual,F,M,1,52,63432,1957,1,0,1
0,Australia,Partial College,Skilled Manual,F,S,1,48,93289,1957,1,0,1
0,Australia,Partial College,Skilled Manual,M,M,1,81,87553,1957,1,0,1
0,Australia,Partial College,Skilled Manual,M,M,1,114,83418,1960,2,2,3
0,Australia,Partial College,Skilled Manual,F,M,1,72,75890,1960,2,2,3
0,Australia,Partial College,Skilled Manual,F,M,1,85,76620,1960,3,4,5
1,Australia,Partial College,Skilled Manual,F,M,0,86,73138,1960,3,4,5
0,Australia,Partial College,Skilled Manual,F,M,1,54,70120,1957,1,0,1
1,Australia,Partial College,Skilled Manual,M,M,0,83,106711,1956,1,0,1
0,Australia,Bachelors ,Management,F,S,0,44,55390,1953,1,0,2
0,United States,High School,Skilled Manual,M,S,1,58,35901,1976,2,0,0
0,United States,High School,Skilled Manual,F,M,1,43,41175,1976,2,0,0
1,United States,High School,Skilled Manual,M,S,0,62,45767,1976,2,0,0
0,United States,High School,Skilled Manual,F,S,0,46,41400,1975,2,0,0
0,Canada,High School,Skilled Manual,F,M,1,45,37912,1976,2,0,0
0,United States,High School,Skilled Manual,M,S,0,61,53545,1980,2,0,0
1,United States,High School,Skilled Manual,M,M,1,62,46946,1980,2,0,0
1,Canada,High School,Skilled Manual,M,S,1,63,62353,1980,2,0,0
0,Canada,High School,Skilled Manual,F,M,0,44,36513,1980,2,0,0
0,United States,High School,Skilled Manual,F,M,1,39,55178,1980,2,0,0
0,Australia,High School,Skilled Manual,F,S,0,37,18313,1946,2,0,5
0,Canada,Partial High School,Clerical,M,S,0,68,52693,1978,2,0,0
0,United States,High School,Skilled Manual,M,M,1,71,51632,1978,2,0,0
0,Australia,Partial College,Clerical,F,S,0,39,43435,1938,2,0,2
0,United States,Partial High School,Clerical,M,S,0,67,36832,1977,2,0,0
0,United States,Partial High School,Clerical,M,S,0,63,51493,1977,2,0,0
0,Canada,High School,Skilled Manual,F,S,1,38,47786,1977,2,0,0
0,Australia,Partial College,Clerical,F,S,0,39,36094,1939,2,0,2
0,Australia,Bachelors ,Management,M,M,0,67,65942,1940,2,0,2
0,Australia,Bachelors ,Management,M,S,0,69,79250,1941,2,0,2
0,Australia,Bachelors ,Management,M,M,0,70,72306,1943,2,0,2
0,Australia,Bachelors ,Management,M,M,1,70,55888,1943,2,0,2
0,United States,Partial College,Skilled Manual,M,S,0,57,47749,1976,1,0,0
0,United States,Partial College,Skilled Manual,M,S,1,62,48647,1976,1,0,0
0,United States,Partial College,Skilled Manual,F,S,1,39,31020,1976,1,0,0
0,United States,High School,Skilled Manual,M,S,1,65,51345,1975,2,0,0
1,United States,Partial College,Skilled Manual,M,S,0,70,56003,1975,1,0,0
0,United States,Partial College,Skilled Manual,F,S,0,40,45981,1974,1,0,0
0,United States,Partial College,Skilled Manual,M,S,0,66,55983,1974,1,0,0
0,Canada,Bachelors ,Management,F,M,0,54,116111,1968,1,0,0
1,United States,Bachelors ,Management,F,S,1,53,139617,1967,3,0,0
1,United Kingdom,Partial College,Professional,M,M,1,152,151372,1958,2,4,4
1,United Kingdom,Partial College,Professional,M,M,1,150,160167,1958,2,4,4
1,United Kingdom,Partial College,Professional,M,S,0,127,158056,1958,3,3,3
0,Germany,Partial High School,Manual,F,S,0,39,17798,1980,2,0,0
0,United Kingdom,Partial High School,Manual,F,S,1,42,22230,1980,2,0,0
0,Germany,Partial College,Clerical,F,S,0,39,33782,1979,1,0,0
0,France,High School,Manual,M,S,0,69,56224,1978,1,0,0
0,United Kingdom,Bachelors ,Skilled Manual,F,M,1,52,50394,1974,0,1,1
0,United Kingdom,Bachelors ,Skilled Manual,M,M,0,85,66462,1974,0,1,1
0,United Kingdom,Partial High School,Manual,F,M,1,37,15777,1972,2,0,0
0,United Kingdom,Partial High School,Manual,M,M,1,69,34265,1972,2,0,0
0,United Kingdom,Partial High School,Manual,M,S,0,59,22698,1972,2,0,0
0,United Kingdom,Bachelors ,Skilled Manual,F,M,1,58,51824,1973,1,1,1
0,United Kingdom,Bachelors ,Skilled Manual,M,M,1,89,72634,1973,1,1,1
0,Germany,High School,Manual,F,S,0,43,40449,1972,1,0,0
1,United Kingdom,High School,Manual,F,S,0,38,43487,1972,1,0,0
0,Germany,High School,Manual,M,S,0,66,43842,1972,1,0,0
1,France,High School,Manual,M,S,0,65,54126,1972,1,0,0
0,France,High School,Manual,M,S,0,65,37128,1972,1,0,0
0,Germany,Partial College,Clerical,F,M,1,61,35986,1972,0,2,2
1,Germany,Partial College,Clerical,M,S,1,87,54172,1972,0,2,2
0,Germany,High School,Manual,F,S,0,44,31468,1971,1,0,0
0,Germany,High School,Manual,F,S,1,32,39823,1971,1,0,0
0,France,Partial College,Clerical,M,M,1,95,43100,1971,1,2,2
0,United Kingdom,Graduate Degree,Skilled Manual,M,M,1,74,65689,1970,0,0,0
0,Germany,Graduate Degree,Skilled Manual,F,M,1,56,63036,1970,0,0,0
1,Canada,Partial College,Clerical,F,S,1,59,39373,1975,1,3,3
0,United States,Partial College,Clerical,F,M,1,61,37200,1975,1,3,3
0,United States,Partial College,Clerical,F,M,1,71,50537,1974,1,3,3
1,United States,Partial College,Clerical,F,S,1,69,59896,1974,1,3,3
0,United States,Partial College,Clerical,F,M,1,65,46523,1974,1,3,3
0,United States,Graduate Degree,Skilled Manual,F,S,0,45,69572,1974,0,0,0
0,United States,Graduate Degree,Skilled Manual,M,M,1,72,66791,1974,0,0,0
0,Canada,Partial College,Clerical,F,M,1,73,29530,1975,1,4,4
1,United States,Graduate Degree,Skilled Manual,M,S,0,85,138503,1966,0,0,0
0,United States,Graduate Degree,Skilled Manual,M,M,0,90,130384,1966,0,0,0
1,United States,Graduate Degree,Skilled Manual,M,M,1,84,140708,1966,0,0,0
1,United States,Graduate Degree,Skilled Manual,F,S,0,54,108012,1966,0,0,0
0,United States,High School,Clerical,M,M,1,68,52223,1954,1,0,1
0,United States,High School,Clerical,M,S,0,65,54643,1954,1,0,1
0,United States,High School,Clerical,M,S,0,66,46468,1954,1,0,1
0,United States,Partial High School,Clerical,M,S,0,56,23326,1955,2,0,3
0,United States,Partial High School,Clerical,M,S,0,63,31771,1955,2,0,3
1,United States,Partial High School,Clerical,M,S,0,57,26382,1955,2,0,3
0,United States,Partial High School,Clerical,M,S,0,57,23873,1955,2,0,3
0,United States,Partial High School,Clerical,M,S,0,58,27669,1955,2,0,3
0,United States,Partial High School,Clerical,F,S,1,42,11468,1955,2,0,3
0,United States,High School,Clerical,M,S,0,67,53212,1955,1,0,1
0,United States,High School,Clerical,M,S,1,64,43217,1955,2,0,1
0,United States,Partial High School,Clerical,F,S,1,41,37522,1956,2,0,3
1,United States,Partial High School,Clerical,F,S,0,46,29745,1956,2,0,3
0,United States,Partial High School,Clerical,F,S,1,41,20805,1956,2,0,3
0,United States,Partial High School,Clerical,M,S,1,50,25562,1956,2,0,3
1,United States,Partial High School,Clerical,F,S,0,41,12107,1956,2,0,3
0,United States,High School,Skilled Manual,M,M,0,70,50366,1956,2,0,2
0,United States,High School,Skilled Manual,M,M,0,66,46661,1956,2,0,2
0,United States,Partial High School,Clerical,M,M,1,77,13551,1957,2,1,2
0,Canada,Partial High School,Clerical,F,M,1,53,21401,1957,2,1,2
0,Canada,Partial High School,Clerical,F,S,1,45,19917,1957,2,1,2
0,United States,Partial High School,Clerical,F,M,1,51,22421,1957,2,1,2
0,United States,High School,Skilled Manual,F,M,0,46,30070,1957,2,0,2
0,United States,Partial College,Clerical,M,M,0,67,52917,1958,1,0,1
0,United States,Partial College,Clerical,F,M,1,42,40390,1958,1,0,1
0,United States,Partial College,Clerical,F,S,1,48,55724,1958,1,0,2
0,United States,Partial College,Clerical,M,S,0,64,62739,1958,1,0,2
0,Canada,Partial College,Clerical,F,S,1,42,46960,1959,1,0,2
0,United States,Partial College,Clerical,M,S,0,72,62111,1959,1,0,2
1,United States,Partial College,Clerical,M,S,1,73,51636,1959,1,0,2
0,United States,Graduate Degree,Skilled Manual,M,S,0,70,68573,1972,0,0,0
1,United States,Graduate Degree,Skilled Manual,M,S,1,64,63325,1972,0,0,0
1,United States,Graduate Degree,Skilled Manual,M,S,0,74,75367,1972,0,0,0
0,United States,Graduate Degree,Skilled Manual,F,S,1,45,68271,1972,0,0,0
0,United States,Graduate Degree,Skilled Manual,M,S,1,75,77229,1972,0,0,0
0,United States,Graduate Degree,Skilled Manual,M,S,0,71,75171,1972,0,0,0
0,United States,Graduate Degree,Skilled Manual,F,M,1,56,68822,1973,0,0,1
0,United States,Graduate Degree,Skilled Manual,M,M,1,76,65845,1973,0,0,1
0,United States,Graduate Degree,Skilled Manual,M,S,1,78,105863,1973,0,0,1
0,United States,Graduate Degree,Skilled Manual,M,S,1,73,102394,1971,0,0,1
0,United States,Graduate Degree,Skilled Manual,F,M,1,66,83732,1971,0,1,1
0,United States,Graduate Degree,Skilled Manual,M,M,1,92,89141,1971,0,1,1
0,United States,Bachelors ,Skilled Manual,F,M,1,55,59832,1972,0,1,1
1,United States,Bachelors ,Skilled Manual,M,M,1,84,48016,1972,0,1,1
1,United States,Graduate Degree,Skilled Manual,M,S,0,78,100939,1972,0,0,1
1,United States,Graduate Degree,Professional,M,S,0,76,120547,1972,0,0,1
0,United States,Bachelors ,Skilled Manual,M,M,1,85,62212,1970,1,1,1
0,United States,Bachelors ,Skilled Manual,M,M,1,86,51017,1970,1,1,1
1,United States,Graduate Degree,Professional,F,M,1,51,90616,1970,0,0,1
1,United States,Bachelors ,Skilled Manual,F,S,0,63,73146,1969,0,2,2
1,United States,Bachelors ,Skilled Manual,M,S,0,101,103919,1969,0,2,2
0,United States,Bachelors ,Skilled Manual,M,M,1,111,94610,1969,0,2,2
1,United States,Bachelors ,Skilled Manual,F,S,0,65,70247,1969,0,2,2
0,United States,Bachelors ,Skilled Manual,M,S,0,99,96734,1969,0,2,2
1,Canada,Graduate Degree,Professional,F,S,0,53,91863,1969,0,0,1
0,United States,Graduate Degree,Professional,F,S,1,45,83788,1971,0,0,1
0,United States,Graduate Degree,Professional,F,M,1,53,85032,1971,0,0,1
0,United States,High School,Skilled Manual,M,S,1,43,52680,1918,2,0,2
1,United States,Graduate Degree,Professional,F,S,0,52,114225,1969,0,0,1
1,Canada,Graduate Degree,Professional,F,S,1,53,98015,1969,0,0,1
0,United States,Graduate Degree,Professional,F,M,1,56,101903,1969,0,0,1
1,United States,Bachelors ,Skilled Manual,M,S,0,105,105270,1968,0,2,2
0,United States,Bachelors ,Skilled Manual,F,M,1,73,77992,1968,1,2,2
0,Canada,Bachelors ,Skilled Manual,M,M,1,110,102492,1968,1,2,2
0,United States,Graduate Degree,Professional,M,M,1,84,119214,1970,0,0,2
1,United States,Graduate Degree,Professional,F,S,0,50,99045,1970,0,0,3
0,United States,Graduate Degree,Professional,M,M,1,88,121356,1970,0,0,3
0,United States,Graduate Degree,Professional,M,M,1,83,107266,1970,0,0,4
1,United States,Graduate Degree,Professional,M,M,1,85,131967,1970,0,0,4
0,United States,Graduate Degree,Professional,M,S,0,84,142871,1970,0,0,2
0,United States,Bachelors ,Skilled Manual,F,M,1,63,55182,1967,1,2,2
1,United States,Bachelors ,Skilled Manual,M,S,0,94,65847,1967,1,2,2
0,United States,Bachelors ,Skilled Manual,F,M,1,63,30308,1967,1,2,2
1,United States,Bachelors ,Skilled Manual,M,M,0,134,121120,1966,0,3,3
1,United States,Bachelors ,Skilled Manual,F,M,1,84,111920,1966,0,3,3
1,United States,Bachelors ,Skilled Manual,M,S,1,126,133371,1966,0,3,3
0,United States,Bachelors ,Skilled Manual,F,M,1,81,102128,1966,1,3,3
1,United States,Graduate Degree,Professional,F,M,1,55,96855,1966,0,0,0
1,United States,Graduate Degree,Professional,F,M,1,54,104501,1966,0,0,4
0,United States,Graduate Degree,Professional,F,S,1,48,90268,1966,0,0,4
0,United States,Graduate Degree,Professional,F,M,1,94,91216,1969,2,5,5
1,United States,Graduate Degree,Professional,F,M,1,101,104976,1969,2,5,5
1,United States,Graduate Degree,Professional,M,S,0,81,148744,1969,0,0,3
1,United States,Bachelors ,Professional,F,S,0,42,57286,1965,1,0,0
1,United States,Bachelors ,Skilled Manual,F,S,1,71,48150,1965,2,3,3
1,United States,Bachelors ,Skilled Manual,M,M,0,116,67759,1965,2,3,3
1,United States,Bachelors ,Skilled Manual,M,M,1,109,67031,1965,3,3,3
1,United States,Bachelors ,Skilled Manual,M,M,1,113,59044,1965,3,3,3
1,Canada,Bachelors ,Skilled Manual,M,M,1,127,55802,1965,1,4,4
1,United States,Graduate Degree,Professional,M,S,0,78,116980,1965,0,0,0
0,Canada,Graduate Degree,Professional,F,M,1,64,89830,1965,1,0,0
0,United States,Graduate Degree,Professional,F,S,0,49,97979,1965,1,0,0
1,Germany,Graduate Degree,Clerical,F,S,0,54,70690,1968,0,0,0
0,Germany,Graduate Degree,Clerical,M,S,0,71,85007,1968,0,0,0
0,France,High School,Manual,M,M,0,48,30347,1925,1,0,2
1,United Kingdom,High School,Manual,M,M,1,99,26926,1967,1,3,3
0,France,Partial High School,Manual,M,S,1,85,12461,1967,1,3,3
1,United Kingdom,Bachelors ,Clerical,M,M,1,91,67572,1967,0,1,1
1,United Kingdom,Partial High School,Manual,F,M,1,72,24497,1966,2,4,4
0,Germany,High School,Manual,F,M,1,53,19653,1966,1,1,1
0,Germany,Bachelors ,Clerical,M,M,1,80,69250,1967,0,0,0
0,United Kingdom,High School,Manual,F,S,0,26,11803,1928,2,0,4
1,France,Bachelors ,Skilled Manual,M,M,1,92,69608,1966,2,1,1
0,Germany,Bachelors ,Skilled Manual,M,M,1,91,54261,1966,2,1,1
0,France,Bachelors ,Skilled Manual,M,M,1,85,57123,1966,2,1,1
1,France,Partial High School,Manual,M,S,1,91,29327,1965,2,3,4
0,France,High School,Manual,F,M,1,57,10036,1965,0,2,2
0,France,Bachelors ,Skilled Manual,F,M,1,60,49456,1965,2,1,1
0,United Kingdom,Partial High School,Manual,F,M,1,54,10404,1964,1,2,3
0,Canada,Partial College,Skilled Manual,F,M,1,50,69961,1972,2,0,0
1,Australia,Partial High School,Management,M,S,1,153,155223,1971,4,5,5
1,United States,Partial College,Professional,M,M,1,122,96547,1953,1,3,4
1,Canada,Partial College,Professional,F,S,1,67,70367,1953,1,3,4
1,Germany,Bachelors ,Management,M,M,1,142,170236,1958,4,3,3
1,United Kingdom,Partial College,Professional,F,S,0,88,125077,1958,2,4,4
1,France,Partial College,Professional,M,M,1,127,109824,1957,3,3,3
0,Germany,Partial College,Professional,M,M,1,149,165717,1957,2,4,4
1,Germany,Partial College,Professional,M,S,0,143,155983,1957,2,4,4
1,France,Partial College,Professional,M,S,1,134,158470,1956,4,4,4
1,France,Partial College,Professional,M,M,1,156,165178,1956,4,4,4
1,Germany,High School,Professional,M,S,0,143,170936,1956,4,4,4
1,United Kingdom,High School,Professional,F,S,0,87,141118,1956,2,4,4
1,United Kingdom,Partial College,Professional,M,S,0,131,156936,1956,4,3,3
0,France,High School,Professional,M,M,1,101,112275,1955,2,1,2
1,France,High School,Professional,F,M,0,79,106401,1955,4,3,3
0,United Kingdom,High School,Professional,M,M,1,153,148950,1955,3,4,4
0,France,High School,Professional,F,S,1,56,83592,1944,2,1,5
1,Germany,Bachelors ,Management,M,S,0,130,160135,1944,4,4,4
0,France,High School,Professional,F,M,1,59,71706,1945,2,1,5
0,Germany,Partial College,Professional,F,S,1,44,114260,1945,2,0,5
1,Germany,Bachelors ,Management,M,M,0,121,120639,1945,4,3,3
1,United Kingdom,Partial College,Professional,M,S,0,131,152062,1945,4,4,4
0,United Kingdom,Bachelors ,Management,M,M,1,155,176600,1945,3,4,4
0,Germany,Bachelors ,Management,M,M,1,148,171836,1946,4,4,4
1,United Kingdom,Partial College,Professional,F,M,1,76,108945,1953,2,2,4
1,United Kingdom,High School,Professional,F,M,1,99,138932,1954,4,4,4
1,Germany,Partial College,Professional,M,M,0,167,160552,1953,2,5,5
1,United Kingdom,Bachelors ,Management,F,M,1,111,141790,1953,3,5,5
1,France,Partial College,Professional,F,M,1,60,102265,1952,2,1,4
0,France,Partial College,Professional,F,M,1,58,97398,1952,2,1,4
1,United Kingdom,Partial College,Professional,F,S,1,95,136843,1952,3,5,5
1,United Kingdom,High School,Professional,F,S,0,92,136538,1951,3,5,5
1,France,High School,Management,M,S,1,85,113528,1950,3,1,4
1,United Kingdom,High School,Management,M,S,1,146,150672,1950,2,5,5
0,France,High School,Management,F,M,0,61,82832,1949,3,1,5
0,France,High School,Management,F,M,1,57,90886,1949,3,1,5
1,Germany,High School,Management,M,M,1,158,143491,1949,3,5,5
0,Germany,Partial High School,Skilled Manual,F,M,1,62,92152,1948,4,1,4
0,United Kingdom,High School,Management,F,M,1,99,137716,1948,4,5,5
1,United Kingdom,High School,Management,M,S,0,143,154783,1948,4,5,5
0,France,Partial High School,Skilled Manual,M,S,0,75,101506,1947,2,0,5
1,Germany,Partial High School,Professional,M,S,0,144,146476,1947,3,5,5
0,Australia,Bachelors ,Professional,F,S,0,52,90981,1975,3,0,0
0,Australia,Bachelors ,Professional,M,S,1,78,98947,1975,2,0,0
1,Australia,Bachelors ,Professional,M,S,1,72,99617,1975,2,0,0
0,Australia,Bachelors ,Professional,F,S,0,45,88685,1976,4,0,0
0,Australia,Bachelors ,Professional,F,S,0,45,70822,1976,3,0,0
1,Australia,Bachelors ,Professional,F,S,1,46,86576,1976,3,0,0
1,Australia,Bachelors ,Professional,F,S,0,48,79565,1976,3,0,0
0,Australia,Bachelors ,Professional,M,M,1,81,117799,1976,3,0,0
1,Australia,Bachelors ,Professional,M,S,0,77,122370,1976,2,0,0
0,Australia,Bachelors ,Professional,F,S,0,53,100528,1975,3,0,0
1,Australia,Bachelors ,Professional,M,S,1,72,97401,1974,4,0,0
0,Australia,Bachelors ,Professional,F,M,1,52,114895,1975,3,0,0
0,Australia,Bachelors ,Professional,M,M,1,84,118712,1975,2,0,0
1,Australia,Bachelors ,Professional,F,S,1,51,110475,1974,3,0,0
0,Australia,Bachelors ,Professional,F,M,0,56,122209,1973,3,0,0
1,Australia,Partial College,Management,F,S,1,101,133959,1973,3,5,5
1,Australia,Partial College,Management,F,S,1,96,133027,1973,3,5,5
1,Australia,High School,Management,F,M,1,109,131187,1973,4,5,5
1,Australia,High School,Management,M,S,1,149,138546,1972,3,5,5
1,Australia,High School,Management,M,S,0,143,116410,1972,3,5,5
0,Australia,Bachelors ,Professional,M,M,1,87,124559,1971,4,0,0
1,Australia,Partial High School,Professional,F,S,0,95,137492,1972,4,5,5
1,Australia,Partial High School,Professional,F,S,1,90,84680,1970,4,5,5
1,Australia,High School,Management,M,S,0,159,158265,1970,4,5,5
1,Australia,High School,Management,M,S,1,156,177822,1970,4,5,5
1,Australia,High School,Management,M,S,0,151,146477,1971,4,5,5
0,United States,High School,Professional,F,M,1,51,51259,1948,2,0,4
0,Canada,High School,Professional,M,M,1,72,67953,1948,2,0,4
0,United States,High School,Professional,F,S,1,46,45270,1947,2,0,4
0,United States,High School,Professional,F,M,1,45,58833,1937,2,0,4
0,United States,Graduate Degree,Management,M,S,1,66,86712,1937,2,0,3
0,United States,Graduate Degree,Management,M,S,1,66,92499,1937,2,0,3
0,United States,Graduate Degree,Management,M,M,1,78,109325,1939,2,0,3
0,Canada,Graduate Degree,Management,M,S,1,71,107955,1939,2,0,3
0,United States,Graduate Degree,Management,F,S,1,43,84749,1939,2,0,3
0,United States,Graduate Degree,Management,M,M,1,77,111656,1939,2,0,3
0,United States,Graduate Degree,Management,F,S,1,41,103959,1939,2,0,3
0,United States,Bachelors ,Management,F,M,1,49,101185,1940,2,0,3
0,Canada,Bachelors ,Management,F,S,0,44,86669,1940,2,0,3
0,United States,Bachelors ,Management,F,S,0,44,74286,1940,2,0,3
0,United States,Bachelors ,Management,F,S,0,43,99320,1940,2,0,3
1,United States,High School,Professional,F,S,0,42,51092,1941,2,0,4
0,United States,Bachelors ,Management,F,S,1,44,63685,1941,2,0,3
0,United States,Bachelors ,Management,M,S,0,64,76687,1941,2,0,3
0,United States,Bachelors ,Management,F,S,0,44,68761,1941,2,0,3
0,United States,Bachelors ,Management,F,M,1,46,77063,1941,2,0,3
0,United States,Bachelors ,Management,F,S,0,40,49461,1941,2,0,3
0,United States,Bachelors ,Management,M,M,1,71,73579,1941,2,0,4
0,United States,Bachelors ,Management,M,M,1,69,76781,1942,2,0,4
0,United States,Bachelors ,Management,M,S,1,66,71283,1942,2,0,4
0,United States,Bachelors ,Management,F,S,0,43,60959,1942,2,0,4
1,Canada,Bachelors ,Management,F,S,0,46,78439,1943,2,0,4
0,United States,High School,Professional,F,S,0,46,54291,1944,2,0,4
0,United States,Partial High School,Clerical,M,M,0,64,59959,1944,2,0,5
0,United States,High School,Professional,M,S,1,63,59965,1947,2,0,4
1,United States,High School,Professional,F,S,1,42,50864,1947,2,0,4
0,United States,High School,Professional,F,S,0,41,43279,1947,2,0,4
0,United States,Partial High School,Clerical,F,S,0,40,28731,1945,3,0,5
0,United States,Partial High School,Skilled Manual,M,M,1,69,57095,1945,3,0,5
0,Canada,Partial High School,Skilled Manual,F,M,1,47,36943,1945,3,0,5
0,United States,Partial High School,Skilled Manual,F,S,0,48,33515,1945,3,0,5
0,United States,High School,Professional,M,S,0,68,57073,1946,3,0,5
0,United States,High School,Professional,M,M,1,67,61367,1946,4,0,5
0,United States,High School,Professional,F,M,0,48,58169,1946,4,0,5
0,United States,Bachelors ,Management,M,S,1,73,93205,1946,3,0,5
0,Canada,High School,Professional,F,M,1,52,45041,1947,2,1,2
1,United States,Bachelors ,Management,M,S,1,85,108546,1947,1,1,2
0,United States,Bachelors ,Management,M,S,0,86,89795,1947,1,1,2
1,United States,Bachelors ,Management,F,S,0,51,71510,1947,1,1,2
0,United States,Bachelors ,Management,M,M,1,96,102114,1947,1,1,2
1,United States,Bachelors ,Management,M,M,1,96,90440,1947,1,1,2
0,United States,Partial College,Professional,M,M,1,89,90495,1947,1,1,2
0,Canada,High School,Professional,F,S,1,45,50996,1948,2,1,2
0,Canada,High School,Professional,F,M,1,54,37239,1948,2,1,2
0,United States,Partial College,Professional,F,M,1,64,71529,1948,1,1,2
0,United States,Partial College,Professional,M,M,1,98,100907,1948,2,1,2
0,United States,Partial College,Professional,F,S,1,49,79666,1948,2,1,2
0,United States,Partial College,Professional,F,S,1,59,76026,1948,2,1,2
0,Canada,Partial High School,Skilled Manual,M,M,1,78,45850,1949,2,1,2
0,Canada,Partial High School,Skilled Manual,F,M,1,57,40387,1949,2,1,2
0,Canada,Partial High School,Skilled Manual,F,M,1,53,49417,1949,2,1,2
0,United States,Partial College,Professional,F,S,1,50,62226,1949,2,1,2
0,United States,Partial College,Professional,F,M,1,58,88758,1949,2,1,2
0,United States,Partial College,Professional,M,M,1,94,108290,1949,2,1,2
0,United States,Partial College,Professional,M,S,0,81,87005,1949,2,1,2
0,United States,Partial College,Professional,M,M,1,92,95612,1949,2,1,5
0,Canada,Partial High School,Skilled Manual,F,M,0,49,35361,1950,2,1,2
0,United States,Partial College,Professional,F,S,0,54,70839,1950,2,1,2
0,United States,Partial College,Professional,M,M,0,109,92570,1950,1,2,4
0,United States,Partial College,Professional,F,M,1,71,81027,1950,1,2,4
0,United States,Partial College,Professional,F,M,1,72,68691,1950,1,2,4
0,United States,Bachelors ,Management,F,M,1,68,106936,1950,1,1,3
0,United States,High School,Professional,F,S,0,52,76897,1951,2,1,2
0,United States,High School,Professional,M,M,0,93,80273,1951,2,1,2
0,United States,Partial College,Professional,M,M,1,97,95528,1951,1,1,2
1,United States,Partial College,Professional,F,S,1,54,84104,1951,2,1,2
1,United States,Partial College,Professional,M,M,1,86,92843,1951,2,1,2
1,United States,High School,Professional,M,S,1,89,88923,1952,2,1,2
0,United States,High School,Professional,M,M,1,94,85063,1952,2,1,2
0,Canada,Partial High School,Skilled Manual,M,M,1,93,84865,1952,2,1,2
1,United States,High School,Professional,M,S,1,86,99239,1953,2,1,3
1,Canada,Graduate Degree,Professional,F,S,1,44,82025,1969,0,0,5
0,United States,Graduate Degree,Professional,M,M,1,162,116246,1969,2,5,5
1,United States,Bachelors ,Management,F,S,0,52,119759,1968,1,0,0
